TIMESTAMP,AGENTNAME,ORDERBOOK,INSTRUMENT_NAME,COUNTRY,SECTOR_LONGNAME,SUBSECTOR_LONGNAME,INDUSTRY_LONGNAME,HOLDING_RATIO,HOLDING,OB_HOLDING,INVESTS,LASTFIXEDPRICE,ESG,E,S,G,ESG_RATIO,E_RATIO,S_RATIO,G_RATIO
2019-04-07 15:28:10.648,Idiot-00,FR0000121329,THALES,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,-0.031535,-211065,6656,416,16,61.89,64.67,62,59,-1.95170115,-2.03936845,-1.95517,-1.860565
2019-04-07 15:25:56.416,Idiot-00,FR0000120578,SANOFI,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,-0.105877,-211065,22347,2483,9,62.06,60.67,65.17,60.33,-6.57072662,-6.42355759,-6.90000409,-6.38755941
2019-04-07 15:28:07.170,Idiot-00,FR0000120073,AIR LIQUIDE,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,SPECIALTY CHEMICALS,0.010830,-211065,-2286,-254,9,61.78,59.67,62,63.67,0.6690774,0.6462261,0.67146,0.6895461
2019-04-07 15:26:57.078,Idiot-00,FR0000120172,CARREFOUR,FR,CONSUMER STAPLES,PERSONAL CARE DRUGS & GROCERY,DRUG & GROCERY CHAINS,-0.026977,-211065,5694,438,13,63.83,62.67,64.17,64.67,-1.72194191,-1.69064859,-1.73111409,-1.74460259
2019-04-07 15:28:11.212,Idiot-00,FR0000121964,KLEPIERRE,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,RETAIL REIT,-0.015767,-211065,3328,256,13,61.94,63.33,59.17,63.33,-0.97660798,-0.99852411,-0.93293339,-0.99852411
2019-04-07 15:29:07.988,Idiot-00,FR0010411983,SCOR SE,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,-0.001151,-211065,243,27,9,55.11,50.33,58,57,-0.06343161,-0.05792983,-0.066758,-0.065607
2019-04-07 15:26:01.962,Idiot-00,FR0000125007,SAINT GOBAIN,FR,MATERIALS & PROCESSING,BUILDING MATERIALS,BUILDING MATERIALS,0.007765,-211065,-1639,-149,11,61.89,62,60,63.67,0.48057585,0.48143,0.4659,0.49439755
2019-04-07 15:26:23.238,Idiot-00,FR0000125486,VINCI,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.029678,-211065,-6264,-522,12,62.56,62.67,61.67,63.33,1.85665568,1.85992026,1.83024226,1.87950774
2019-04-07 15:28:42.138,Idiot-00,FR0000121204,WENDEL,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,DIVERSIFIED MANUFACTURING,-0.146812,-211065,30987,2817,11,49.61,49.67,51.17,48,-7.28334332,-7.29215204,-7.51237004,-7.046976
2019-04-07 15:28:43.642,Idiot-02,FR0000120628,AXA,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,-0.022867,-499568,11424,3808,3,65.5,60,66.83,69.67,-1.4977885,-1.37202,-1.52820161,-1.59314389
2019-04-07 15:28:30.388,Idiot-02,FR0000051732,ATOS,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.087795,-499568,-43860,-3655,12,60.78,55.67,63.67,63,5.3361801,4.88754765,5.58990765,5.531085
2019-04-07 15:29:22.652,Idiot-02,FR0010411983,SCOR SE,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,0.051084,-499568,-25520,-2552,10,55.11,50.33,58,57,2.81523924,2.57105772,2.962872,2.911788
2019-04-07 15:29:24.814,Idiot-02,FR0010307819,LEGRAND,FR,PRODUCER DURABLES,SCIENTIFIC INSTRUMENTS & SERVICES,SCIENCTIFIC INSTRUMENTS ELECTRICAL,-0.006557,-499568,3276,364,9,65.17,64.33,64.83,66.33,-0.42731969,-0.42181181,-0.42509031,-0.43492581
2019-04-07 15:28:33.678,Idiot-02,FR0000121709,S.E.B.,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,HOUSEHOLD EQUIPMENT,0.005328,-499568,-2662,-242,11,61.61,59,62.83,63,0.32825808,0.314352,0.33475824,0.335664
2019-04-07 15:28:17.416,Idiot-02,FR0000052292,HERMES INTL,FR,NOT CLASSIFIED,NOT CLASSIFIED,NOT CLASSIFIED,0.047489,-499568,-23724,-1977,12,53.67,53,52,56,2.54873463,2.516917,2.469428,2.659384
2019-04-07 15:28:45.710,Idiot-02,FR0000120644,DANONE,FR,CONSUMER STAPLES,FOOD,FOOD,0.018451,-499568,-9218,-838,11,65.11,66,61.67,67.67,1.20134461,1.217766,1.13787317,1.24857917
2019-04-07 15:28:52.196,Idiot-02,FR0000120321,L'OREAL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,COSMETICS,-0.073119,-499568,36528,3044,12,69.61,70.67,69.5,68.67,-5.08981359,-5.16731973,-5.0817705,-5.02108173
2019-04-07 15:28:24.560,Idiot-02,FR0000120404,ACCOR,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,-0.011109,-499568,5550,370,15,62.33,61.67,60.33,65,-0.69242397,-0.68509203,-0.67020597,-0.722085
2019-04-07 15:29:31.488,Idiot-02,FR0006174348,BUREAU VERITAS,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,BACK OFFICE HR & CONSULTANT,-0.019312,-499568,9648,804,12,55.89,54.33,53,60.33,-1.07934768,-1.04922096,-1.023536,-1.16509296
2019-04-07 15:24:34.042,Idiot-02,FR0000120271,TOTALENERGIES,FR,ENERGY,NON-RENEWABLE ENERGY,INTEGRATED OIL,-0.003795,-499568,1896,158,12,63.28,64,64.83,61,-0.2401476,-0.24288,-0.24602985,-0.231495
2019-04-07 15:29:10.432,Idiot-02,FR0010040865,GECINA,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,OFFICE REIT,0.010232,-499568,-5112,-568,9,65.44,67.33,61.33,67.67,0.66958208,0.68892056,0.62752856,0.69239944
2019-04-07 15:30:05.704,Idiot-02,FR0000125486,VINCI,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.020357,-499568,-10170,-1017,10,62.56,62.67,61.67,63.33,1.27353392,1.27577319,1.25541619,1.28920881
2019-04-07 15:29:04.510,Idiot-02,FR0010451203,REXEL,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,CONSUMER ELECTRONICS,0.002438,-499568,-1218,-87,14,60.94,57,60.17,65.67,0.14857172,0.138966,0.14669446,0.16010346
2019-04-07 15:28:50.880,Idiot-02,FR0000121964,KLEPIERRE,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,RETAIL REIT,0.003951,-499568,-1974,-658,3,61.94,63.33,59.17,63.33,0.24472494,0.25021683,0.23378067,0.25021683
2019-04-07 15:29:09.210,Idiot-02,FR0000133308,ORANGE,FR,UTILITIES,UTILITIES,TELECOMMUNICATION UTILITIES,0.109798,-499568,-54852,-3918,14,60.56,55,67.67,59,6.64936688,6.03889,7.43003066,6.478082
2019-04-07 15:29:59.688,Idiot-02,FR0000121667,ESSILORLUXOTTICA,FR,HEALTH CARE SERVICES,MEDICAL EQUIPMENT & SERVICES,MEDICAL & DENTAL INSTRUMENTS,-0.119761,-499568,59829,5439,11,61.17,57.67,62.17,63.67,-7.32578037,-6.90661687,-7.44554137,-7.62518287
2019-04-07 15:28:12.152,Idiot-02,FR0012757854,SPIE,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENGINEERING & CONTRACTING,-0.019312,-499568,9648,603,16,58.56,55,54.33,66.33,-1.13091072,-1.06216,-1.04922096,-1.28096496
2019-04-07 15:28:18.168,Idiot-02,FR0000071946,ALTEN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.003446,-499568,1722,123,14,61.11,64.33,63,56,-0.21058506,-0.22168118,-0.217098,-0.192976
2019-04-07 15:28:37.062,Idiot-02,FR0000127771,VIVENDI SE,FR,CONSUMER DISCRETIONARY,MEDIA,RADIO & TELEVISION BROADCASTERS,0.006725,-499568,-3360,-224,15,57.17,52.67,62.17,56.67,0.38446825,0.35420575,0.41809325,0.38110575
2019-04-07 15:29:45.964,Idiot-02,FR0000130403,CHRISTIAN DIOR,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,0.003633,-499568,-1815,-165,11,57.22,58,61,52.67,0.20788026,0.210714,0.221613,0.19135011
2019-04-07 15:29:02.630,Idiot-02,FR0000121220,SODEXO,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENVIRONMENT MAINTENANCE & SECURITY,-0.007638,-499568,3816,424,9,64.67,64.33,66,63.67,-0.49394946,-0.49135254,-0.504108,-0.48631146
2019-04-07 15:27:25.748,Idiot-02,FR0000050809,SOPRA STERIA GROUP,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.032614,-499568,16293,5431,3,57.78,65.67,51.33,56.33,-1.88443692,-2.14176138,-1.67407662,-1.83714662
2019-04-07 15:28:38.190,Idiot-02,FR0000124141,VEOLIA ENVIRON.,FR,UTILITIES,UTILITIES,MISCELLANEOUS UTILITIES,0.001281,-499568,-640,-64,10,59.17,58.33,59.83,59.33,0.07579677,0.07472073,0.07664223,0.07600173
2019-04-07 15:28:06.512,Idiot-02,FR0000131104,BNP PARIBAS ACT.A,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.131873,-499568,-65880,-3294,20,63.5,61,65.83,63.67,8.3739355,8.044253,8.68119959,8.39635391
2019-04-07 15:26:59.616,Idiot-02,FR0000073272,SAFRAN,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,0.084685,-499568,-42306,-3846,11,58.22,59.33,60,55.33,4.9303607,5.02436105,5.0811,4.68562105
2019-04-07 15:28:07.452,Idiot-02,FR0000120073,AIR LIQUIDE,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,SPECIALTY CHEMICALS,-0.004970,-499568,2483,191,13,61.78,59.67,62,63.67,-0.3070466,-0.2965599,-0.30814,-0.3164399
2019-04-07 15:28:46.368,Idiot-02,FR0000125338,CAPGEMINI,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.050821,-499568,-25389,-1953,13,60.83,58.33,61.83,62.33,3.09144143,2.96438893,3.14226243,3.16767293
2019-04-07 15:28:59.998,Idiot-02,FR0000130577,PUBLICIS GROUPE SA,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,-0.024773,-499568,12376,952,13,56.22,56.33,56.33,56,-1.39273806,-1.39546309,-1.39546309,-1.387288
2019-04-07 15:28:29.354,Idiot-02,FR0000131906,RENAULT,FR,CONSUMER DISCRETIONARY,AUTO MOBILES,AUTO MOBILES,0.000000,-499568,0,0,15,60,63.67,62.33,54,0,0,0,0
2019-04-07 15:28:20.518,Idiot-02,FR0010208488,ENGIE,FR,UTILITIES,UTILITIES,MISCELLANEOUS UTILITIES,-0.083612,-499568,41770,4177,10,62.17,59.33,64.17,63,-5.19815804,-4.96069996,-5.36538204,-5.267556
2019-04-07 15:27:11.616,Idiot-02,FR0012435121,ELIS,FR,CONSUMER DISCRETIONARY,CONSUMER SERVICES,CONSUMER RENTAL & LEASE SERVICES,-0.001225,-499568,612,68,9,57.5,59,49.17,64.33,-0.0704375,-0.072275,-0.06023325,-0.07880425
2019-04-07 15:27:06.102,Idiot-02,FR0000121121,EURAZEO,FR,FINANCIAL SERVICES,INVESTMENT BANKING & BROKERAGE,ASSET MANAGEMENT & CUSTODIAN,0.024116,-499568,-12048,-1004,12,60.06,63,55.17,62,1.44840696,1.519308,1.33047972,1.495192
2019-04-07 15:24:21.446,Idiot-02,FR0000120578,SANOFI,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,0.008631,-499568,-4312,-539,8,62.06,60.67,65.17,60.33,0.53563986,0.52364277,0.56248227,0.52070823
2019-04-07 15:28:32.268,Idiot-02,FR0000130809,SOCIETE GENERALE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.103889,-499568,-51900,-2595,20,61.22,59,64.33,60.33,6.36008458,6.129451,6.68317937,6.26762337
2019-04-07 15:28:13.280,Idiot-02,FR0000054470,UBISOFT ENTERTAIN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,ELECTRONIC ENTERTAINMENT,0.002626,-499568,-1312,-164,8,56,57.67,55.67,54.67,0.147056,0.15144142,0.14618942,0.14356342
2019-04-07 15:26:44.012,Idiot-02,FR0010533075,GETLINK SE,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,RAILROADS,0.064295,-499568,-32120,-3212,10,58.83,57.33,59.17,60,3.78247485,3.68603235,3.80433515,3.8577
2019-04-07 15:28:26.252,Idiot-02,FR0000121972,SCHNEIDER ELECTRIC,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,-0.002756,-499568,1377,153,9,64.72,63.33,66.5,64.33,-0.17836832,-0.17453748,-0.183274,-0.17729348
2019-04-07 15:29:38.256,Idiot-02,FR0000184798,ORPEA,FR,HEALTH CARE SERVICES,HEALTH CARE SERVICES,HEALTH CARE FACILITIES,-0.142088,-499568,70983,6453,11,52.11,54.33,48.67,53.33,-7.40420568,-7.71964104,-6.91542296,-7.57755304
2019-04-07 15:28:38.660,Idiot-02,FR0010313833,ARKEMA,FR,MATERIALS & PROCESSING,CHEMICALS & SYNTHETICS,DIVERSIFIED CHEMICALS,-0.092503,-499568,46212,3851,12,62.78,61.33,61,66,-5.80733834,-5.67320899,-5.642683,-6.105198
2019-04-07 15:29:05.450,Idiot-02,FR0010242511,EDF,FR,UTILITIES,UTILITIES,ELECTRICAL UTILITIES,0.031635,-499568,-15804,-1317,12,60.17,66.67,61.5,52.33,1.90347795,2.10910545,1.9455525,1.65545955
2019-04-07 15:28:47.778,Idiot-02,FR0000121485,KERING,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,0.138431,-499568,-69156,-5763,12,59.94,59.33,61.17,59.33,8.29755414,8.21311123,8.46782427,8.21311123
2019-04-07 15:27:03.094,Idiot-02,FR0000120503,BOUYGUES,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.014268,-499568,-7128,-792,9,60.5,56.33,63.5,61.67,0.863214,0.80371644,0.906018,0.87990756
2019-04-07 15:29:06.954,Idiot-02,FR0000039299,BOLLORE,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,MISCELLANEOUS TRANSPORTATION,0.001695,-499568,-847,-77,11,56.94,59.67,57.83,53.33,0.0965133,0.10114065,0.09802185,0.09039435
2019-04-07 15:29:35.718,Idiot-02,FR0010340141,ADP,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,MISCELLANEOUS TRANSPORTATION,0.021170,-499568,-10576,-661,16,63.5,65.67,63.83,61,1.344295,1.3902339,1.3512811,1.29137
2019-04-07 15:27:17.946,Idiot-02,FR0000121014,LVMH,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,0.086072,-499568,-42999,-3909,11,58.83,61.67,60.5,54.33,5.06361576,5.30806024,5.207356,4.67629176
2019-04-07 15:28:54.640,Idiot-02,FR0000121147,FAURECIA,FR,CONSUMER DISCRETIONARY,AUTO MOBILES,AUTO PARTS,-0.059407,-499568,29678,2698,11,52.89,50.67,56.67,51.33,-3.14203623,-3.01015269,-3.36659469,-3.04936131
2019-04-07 15:29:12.406,Idiot-02,FR0000125007,SAINT GOBAIN,FR,MATERIALS & PROCESSING,BUILDING MATERIALS,BUILDING MATERIALS,-0.012302,-499568,6146,878,7,61.89,62,60,63.67,-0.76137078,-0.762724,-0.73812,-0.78326834
2019-04-07 15:29:00.374,Idiot-02,FR0000130395,REMY COINTREAU,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,0.016053,-499568,-8020,-401,20,56.33,56.33,56.33,56.33,0.90426549,0.90426549,0.90426549,0.90426549
2019-04-07 15:28:27.286,Idiot-02,FR0000045072,CREDIT AGRICOLE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.235923,-499568,-117860,-5893,20,59.72,55.67,66.17,57.33,14.08932156,13.13383341,15.61102491,13.52546559
2019-04-07 15:28:10.460,Idiot-02,FR0000121329,THALES,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,AEROSPACE,0.016686,-499568,-8336,-521,16,61.89,64.67,62,59,1.03269654,1.07908362,1.034532,0.984474
2019-04-07 15:28:42.420,Idiot-02,FR0000121204,WENDEL,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,DIVERSIFIED MANUFACTURING,-0.050803,-499568,25380,2115,12,49.61,49.67,51.17,48,-2.52033683,-2.52338501,-2.59958951,-2.438544
2019-04-07 15:29:31.770,Idiot-02,FR0000120172,CARREFOUR,FR,CONSUMER STAPLES,PERSONAL CARE DRUGS & GROCERY,DRUG & GROCERY CHAINS,0.009159,-499568,-4576,-416,11,63.83,62.67,64.17,64.67,0.58461897,0.57399453,0.58773303,0.59231253
2019-04-07 15:28:40.446,Idiot-02,FR0011981968,WORLDLINE,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.025381,-499568,-12680,-1268,10,65.28,71,61.83,63,1.65687168,1.802051,1.56930723,1.599003
2019-04-07 15:28:31.422,Idiot-02,FR0000120693,PERNOD RICARD,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,0.113978,-499568,-56940,-2847,20,64.22,64,63,65.67,7.31966716,7.294592,7.180614,7.48493526
2019-04-07 15:27:09.674,Idiot-02,FR0000051807,TELEPERFORMANCE,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,-0.014236,-499568,7112,508,14,56.72,54,52.83,63.33,-0.80746592,-0.768744,-0.75208788,-0.90156588
2019-04-07 15:27:59.274,Idiot-02,FR0010908533,EDENRED,FR,CONSUMER DISCRETIONARY,LEISURE,HOTELS & MOTELS,-0.007482,-499568,3738,623,6,57.94,59,56.5,58.33,-0.43350708,-0.441438,-0.422733,-0.43642506
2019-04-07 15:28:55.956,Idiot-02,FR0010220475,ALSTOM,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,0.238966,-499568,-119380,-5969,20,62.39,67.33,62.5,57.33,14.90908874,16.08958078,14.935375,13.69992078
2019-04-07 15:27:00.932,Idiot-02,FR0010259150,IPSEN,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,0.014322,-499568,-7155,-795,9,58.28,55,57.83,62,0.83468616,0.78771,0.82824126,0.887964
2019-04-07 15:29:03.382,Idiot-02,FR0000130452,EIFFAGE,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.012442,-499568,-6216,-777,8,57.83,55.67,60.17,57.67,0.71952086,0.69264614,0.74863514,0.71753014
2019-04-07 15:27:27.502,Idiot-01,FR0000130809,SOCIETE GENERALE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.151254,-503257,-76120,-3806,20,61.22,59,64.33,60.33,9.25976988,8.923986,9.73016982,9.12515382
2019-04-07 15:27:48.746,Idiot-01,FR0000121014,LVMH,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,0.057165,-503257,-28769,-2213,13,58.83,61.67,60.5,54.33,3.36301695,3.52536555,3.4584825,3.10577445
2019-04-07 15:27:50.720,Idiot-01,FR0000130577,PUBLICIS GROUPE SA,FR,CONSUMER DISCRETIONARY,MEDIA,ADVERTIING AGENCIES,-0.036577,-503257,18408,6136,3,56.22,56.33,56.33,56,-2.05635894,-2.06038241,-2.06038241,-2.048312
2019-04-07 15:28:33.584,Idiot-01,FR0000121709,S.E.B.,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,HOUSEHOLD EQUIPMENT,0.014294,-503257,-7194,-654,11,61.61,59,62.83,63,0.88065334,0.843346,0.89809202,0.900522
2019-04-07 15:27:38.876,Idiot-01,FR0000071946,ALTEN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.196440,-503257,-98860,-4943,20,61.11,64.33,63,56,12.0044484,12.6369852,12.37572,11.00064
2019-04-07 15:27:29.852,Idiot-01,FR0010259150,IPSEN,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,0.003666,-503257,-1845,-205,9,58.28,55,57.83,62,0.21365448,0.20163,0.21200478,0.227292
2019-04-07 15:30:05.328,Idiot-01,FR0000125486,VINCI,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.000059,-503257,-30,-3,10,62.56,62.67,61.67,63.33,0.00369104,0.00369753,0.00363853,0.00373647
2019-04-07 15:24:25.550,Idiot-01,FR0000125007,SAINT GOBAIN,FR,MATERIALS & PROCESSING,BUILDING MATERIALS,BUILDING MATERIALS,-0.008655,-503257,4356,484,9,61.89,62,60,63.67,-0.53565795,-0.53661,-0.5193,-0.55106385
2019-04-07 15:27:19.982,Idiot-01,FR0000054470,UBISOFT ENTERTAIN,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,ELECTRONIC ENTERTAINMENT,0.033911,-503257,-17066,-1219,14,56,57.67,55.67,54.67,1.899016,1.95564737,1.88782537,1.85391437
2019-04-07 15:24:34.512,Idiot-01,FR0000120271,TOTALENERGIES,FR,ENERGY,NON-RENEWABLE ENERGY,INTEGRATED OIL,0.009370,-503257,-4716,-393,12,63.28,64,64.83,61,0.5929336,0.59968,0.6074571,0.57157
2019-04-07 15:27:26.186,Idiot-01,FR0000120578,SANOFI,FR,HEALTH CARE SERVICES,PHARMACEUTICALS,PHARMACEUTICALS,-0.023097,-503257,11624,1453,8,62.06,60.67,65.17,60.33,-1.43339982,-1.40129499,-1.50523149,-1.39344201
2019-04-07 15:28:17.604,Idiot-01,FR0000052292,HERMES INTL,FR,NOT CLASSIFIED,NOT CLASSIFIED,NOT CLASSIFIED,0.073083,-503257,-36780,-3065,12,53.67,53,52,56,3.92236461,3.873399,3.800316,4.092648
2019-04-07 15:27:49.686,Idiot-01,FR0000121147,FAURECIA,FR,CONSUMER DISCRETIONARY,AUTO MOBILES,AUTO PARTS,-0.060283,-503257,30338,2758,11,52.89,50.67,56.67,51.33,-3.18836787,-3.05453961,-3.41623761,-3.09432639
2019-04-07 15:29:15.696,Idiot-01,FR0010220475,ALSTOM,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,POWER TRANSMISSION EQUIPMENT,-0.033114,-503257,16665,1111,15,62.39,67.33,62.5,57.33,-2.06598246,-2.22956562,-2.069625,-1.89842562
2019-04-07 15:27:43.012,Idiot-01,FR0000121964,KLEPIERRE,FR,FINANCIAL SERVICES,REAL ESTATE INVESTMENT TRUSTS,RETAIL REIT,0.004965,-503257,-2499,-833,3,61.94,63.33,59.17,63.33,0.3075321,0.31443345,0.29377905,0.31443345
2019-04-07 15:27:30.980,Idiot-01,FR0011981968,WORLDLINE,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,-0.046145,-503257,23223,7741,3,65.28,71,61.83,63,-3.0123456,-3.276295,-2.85314535,-2.907135
2019-04-07 15:28:00.120,Idiot-01,FR0000051732,ATOS,FR,TECHNOLOGY,INFORMATION TECHNOLOGY,COMPUTER SERVICES SOFTWARE & SYSTEMS,0.025732,-503257,-12950,-925,14,60.78,55.67,63.67,63,1.56399096,1.43250044,1.63835644,1.621116
2019-04-07 15:27:42.636,Idiot-01,FR0000130403,CHRISTIAN DIOR,FR,CONSUMER DISCRETIONARY,CONSUMER PRODUCT,TEXTILE APPAREL & SHOES,-0.003866,-503257,1946,278,7,57.22,58,61,52.67,-0.22121252,-0.224228,-0.235826,-0.20362222
2019-04-07 15:27:54.386,Idiot-01,FR0000130452,EIFFAGE,FR,PRODUCER DURABLES,MANUFACTURING & PRODUCTION,CONSTRUCTION,0.046185,-503257,-23243,-2113,11,57.83,55.67,60.17,57.67,2.67087855,2.57111895,2.77895145,2.66348895
2019-04-07 15:27:06.352,Idiot-01,FR0000131104,BNP PARIBAS ACT.A,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,0.115010,-503257,-57880,-2894,20,63.5,61,65.83,63.67,7.303135,7.01561,7.5711083,7.3226867
2019-04-07 15:29:02.536,Idiot-01,FR0000121220,SODEXO,FR,PRODUCER DURABLES,COMMERCIAL SERVICES,ENVIRONMENT MAINTENANCE & SECURITY,0.000411,-503257,-207,-23,9,64.67,64.33,66,63.67,0.02657937,0.02643963,0.027126,0.02616837
2019-04-07 15:29:26.976,Idiot-01,FR0000045072,CREDIT AGRICOLE,FR,FINANCIAL SERVICES,BANKS,DIVERSIFIED BANKS,-0.018338,-503257,9229,839,11,59.72,55.67,66.17,57.33,-1.09514536,-1.02087646,-1.21342546,-1.05131754
2019-04-07 15:27:34.834,Idiot-01,FR0000120628,AXA,FR,FINANCIAL SERVICES,INSURANCE,MULTI-LINE INSURANCE,-0.016051,-503257,8078,577,14,65.5,60,66.83,69.67,-1.0513405,-0.96306,-1.07268833,-1.11827317
2019-04-07 15:27:46.866,Idiot-01,FR0010340141,ADP,FR,PRODUCER DURABLES,TRANSPORTATION & FREIGHT,MISCELLANEOUS TRANSPORTATION,0.061805,-503257,-31104,-2592,12,63.5,65.67,63.83,61,3.9246175,4.05873435,3.94501315,3.770105
2019-04-07 15:27:55.890,Idiot-01,FR0000130395,REMY COINTREAU,FR,CONSUMER STAPLES,FOOD,BREWERS AND BEVERAGE DISTRIBUTION,0.015975,-503257,-8040,-402,20,56.33,56.33,56.33,56.33,0.89987175,0.89987175,0.89987175,0.89987175
